jobs: [(3,17), (5,20), (8,24), (69,3), (130,2), (54,5), (4,70), (6,48), (2,158), (160,2), (15,24), (68,6), (13,33), (9,51), (68,7), (32,15), (37,13), (148,4), (10,65), (7,106), (10,75), (23,34), (32,26), (13,65), (77,11), (33,26), (44,20), (8,115), (53,18), (31,32), (12,87), (26,44), (8,148), (87,14), (72,17), (101,13), (10,134), (62,22), (9,154), (127,11), (154,10), (158,10), (24,66), (27,62), (86,21), (29,67), (31,64), (22,92), (20,105), (39,56), (79,30), (42,57), (101,24), (119,23), (41,69), (66,43), (41,73), (35,86), (24,130), (26,122), (20,160), (64,50), (159,21), (22,155), (28,122), (39,88), (36,97), (135,26), (42,84), (44,81), (24,150), (98,38), (156,24), (47,82), (104,39), (94,44), (107,40), (52,85), (44,102), (39,121), (68,70), (89,54), (42,115), (101,50), (77,67), (54,96), (45,117), (160,33), (78,69), (85,65), (50,111), (39,148), (45,133), (47,130), (72,85), (70,89), (158,40), (60,106), (54,120), (152,43), (54,124), (87,77), (118,59), (62,115), (65,110), (61,118), (63,115), (75,100), (97,78), (89,86), (68,114), (49,159), (67,124), (52,160), (111,75), (121,69), (139,62), (58,150), (59,151), (101,89), (110,82), (122,75), (106,88), (127,75), (131,74), (132,76), (78,133), (154,68), (70,158), (105,116), (146,85), (137,91), (84,154), (143,95), (91,155), (107,133), (101,141), (136,105), (108,133), (153,94), (121,122), (121,124), (115,131), (99,155), (144,109), (150,105), (109,148), (138,120), (107,155), (130,132), (122,146), (118,160), (160,123), (143,139), (156,129), (152,136), (148,149), (142,158), (152,149), (157,154)]
jobs: [(3,20), (94,1), (13,11), (9,29), (7,42), (46,7), (26,13), (137,3), (9,49), (6,85), (11,47), (21,25), (6,97), (6,117), (18,39), (25,29), (53,14), (8,107), (87,10), (9,108), (27,37), (56,19), (8,136), (158,7), (143,8), (81,15), (13,95), (10,127), (13,100), (87,15), (20,66), (121,11), (21,64), (84,16), (21,65), (116,12), (67,21), (11,134), (46,34), (13,127), (43,39), (15,115), (50,35), (21,84), (39,46), (141,13), (90,22), (78,26), (14,156), (127,18), (122,19), (22,107), (141,17), (81,30), (48,51), (89,28), (20,128), (143,18), (145,18), (37,75), (94,31), (30,98), (105,28), (21,146), (122,27), (139,24), (91,37), (36,94), (142,24), (148,24), (75,52), (77,53), (33,125), (101,41), (28,148), (32,133), (76,56), (44,97), (91,47), (58,74), (39,111), (143,31), (127,36), (43,110), (69,69), (49,98), (123,40), (34,146), (70,71), (123,41), (34,152), (148,35), (94,58), (42,131), (65,85), (84,66), (155,36), (43,130), (41,142), (150,39), (88,68), (85,71), (48,127), (71,87), (39,159), (50,128), (130,52), (56,125), (110,64), (64,116), (102,78), (61,132), (112,73), (115,72), (127,66), (60,140), (72,117), (120,76), (78,117), (74,126), (93,102), (110,87), (130,77), (95,107), (149,70), (71,150), (79,139), (126,88), (75,149), (87,131), (74,155), (95,124), (93,129), (136,90), (118,104), (144,87), (104,122), (150,86), (157,85), (99,139), (104,133), (108,136), (149,100), (150,102), (127,128), (135,121), (124,136), (136,129), (159,112), (135,137), (133,145), (140,138), (130,149), (125,157), (130,152), (143,140), (130,157), (134,153), (148,155), (154,158)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(3,2), (32,1), (4,21), (19,5), (107,1), (135,1), (5,31), (2,122), (5,58), (29,13), (19,23), (36,14), (40,13), (20,28), (143,4), (11,53), (99,6), (4,150), (18,35), (45,14), (59,13), (11,71), (27,29), (54,15), (30,28), (13,69), (150,6), (19,56), (130,9), (79,15), (39,31), (10,126), (79,16), (69,19), (32,41), (41,32), (43,31), (10,152), (86,18), (58,27), (85,20), (15,119), (82,22), (153,12), (32,62), (26,82), (69,31), (38,57), (75,31), (39,60), (16,160), (18,143), (72,36), (46,57), (29,94), (101,27), (28,101), (73,40), (19,159), (138,22), (62,49), (88,36), (128,26), (27,124), (47,73), (96,36), (142,25), (46,79), (86,43), (49,80), (31,135), (66,64), (107,40), (41,105), (98,46), (76,60), (75,61), (155,30), (57,86), (33,149), (102,50), (153,34), (58,90), (87,60), (109,48), (86,61), (58,91), (137,41), (71,80), (53,110), (94,63), (93,64), (100,60), (44,138), (54,119), (65,100), (44,148), (89,75), (87,77), (114,59), (84,81), (124,58), (107,68), (120,63), (67,117), (61,137), (79,110), (156,56), (158,56), (119,76), (101,91), (103,90), (78,119), (95,98), (133,71), (123,77), (126,77), (146,67), (125,79), (136,73), (98,102), (126,80), (80,127), (129,81), (82,129), (106,100), (93,114), (134,82), (131,86), (153,75), (120,96), (73,159), (143,89), (87,147), (130,100), (110,122), (93,147), (154,89), (94,148), (157,89), (93,156), (159,93), (107,140), (144,111), (123,133), (121,137), (144,119), (132,131), (133,136), (116,160), (140,134), (125,153), (141,136), (156,126), (136,147), (155,131), (136,150), (151,140), (138,158), (150,155)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

